STATEFP, COUNTYFP, TLID, TFIDL, TFIDR, MTFCC, FULLNAME, SMID, LFROMADD, LTOADD, RFROMADD, RTOADD, ZIPL, ZIPR, FEATCAT, HYDROFLG, RAILFLG, ROADFLG, OLFFLG, PASSFLG, EXTTYP, TTYP, DECKEDROAD, ARTPATH, PERSIST, GCSEFLG, OFFSETL, OFFSETR, TNIDF, TNIDT
78, 010, 204611238, 261093791, 261635090, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126581, 99128364
78, 010, 204619273, 206181959, 258452349, S1400, Ridge Rd, 13191, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123898, 99129743
78, 010, 613401103, 258451050, 264434027, S1400, Ridge Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123926, 407152773
78, 010, 648376426, 206181970, 266203320, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426810055, 99123959
78, 010, 204607530, 206181970, 206181974, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123961, 99123962
78, 010, 613401153, 206181974, 206181974, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152802, 407152803
78, 010, 204607534, 206181975, 261650353, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123965, 99123930
78, 010, 204607459, 258452347, 258452347, S1400, Hilltop Cir, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123902, 99123903
78, 010, 613400654, 263955998, 258450143, S1400, Shoys Beach Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123586, 407152510
78, 010, 204619738, 263955781, 263955781, S1400, Hill Top Ln, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129971, 99123590
78, 010, 204607611, 258452365, 258452365, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124024, 99124025
78, 010, 204607562, 206182137, 258945225, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123985, 99123984
78, 010, 616386107, 263117601, 263117601, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408456894, 408456895
78, 010, 641716376, 206181280, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 99128210, 99128212
78, 010, 204607745, 230332032, 230332014, S1400, Usvi Hwy 662, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124121, 99124109
78, 010, 613402050, 227206825, 263125250, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99125408, 407153263
78, 010, 613397809, 267926147, 267926147, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150848, 407150842
78, 010, 616384442, 258945276, 258945276, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408456177, 408456179
78, 010, 641274350, 258945276, 266206536, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128929, 99124875
78, 010, 640529012, 267926161, 263067434, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99124886, 424599297
78, 010, 640663939, 263125462, 263125465, S1710, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424626956, 99126481
78, 010, 640663918, 266197311, 263125458, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424626943, 99124815
78, 010, 640663922, 263125458, 263125458, S1710, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626944, 424626945
78, 010, 204608381, 263399780, 206182651, S1400, 2nd St N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124581, 99124590
78, 010, 613397653, 206182063, 228804467, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124141, 407150759
78, 010, 641255484, 263399780, 266197833, S1400, 2nd St N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 424874112, 99124581
78, 010, 648385393, 266206563, 266206563, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 426813715, 423296430
78, 010, 620067723, 256061996, 230332014, S1400, Usvi Hwy 662, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124109, 410028055
78, 010, 640528913, 256061996, 206181280, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424599263, 99124112
78, 010, 204607726, 206182177, 267942696, S1400, Usvi Hwy 662, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99124103, 99124105
78, 010, 613397644, 261640429, 261640429, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150754, 407150749
78, 010, 640663724, 261640429, 261640429, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130812, 424626854
78, 010, 640663725, 261640429, 261640429, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424626854, 99130811
78, 010, 204616167, 206182184, 266206563, S1200, Emancipation Dr, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124137, 99124140
78, 010, 613397799, 206182185, 267926146, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407150840, 99128906
78, 010, 204615521, 261649264, 266206536, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99129102, 99128944
78, 010, 635718600, 258450180, 266196522, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423309699, 99124125
78, 010, 652868058, 267926153, 267942698, P0002, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 428436790, 428423776
78, 010, 641255305, 206182333, 263399709, S1400, 3rd Ave, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 424874035, 424874034
78, 010, 204608450, 263399736, 263399725, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 99124626, 99124624
78, 010, 641210339, 206182340, 263377809, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424856680, 424856679
78, 010, 613397491, 206182340, 266205428, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129214, 407150677
78, 010, 613397688, 227205566, 206182705, S1200, Usvi Hwy 701, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 407150774, 407150775
78, 010, 643817032, 263869280, 265953042, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423312781, 424753498
78, 010, 653403451, 263092102, 265950109, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 410029402, 424619702
78, 010, 635718780, 263092102, 230333147, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309774, 410029402
78, 010, 204621124, 206182525, 266197910, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130639, 99130654
78, 010, 648362759, 206182528, 266197911, S1400, Sunset Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 408457338, 426804701
78, 010, 613397714, 261652951, 266197461, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124711, 407150786
78, 010, 204621193, 261652951, 261652951, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99130672, 99130675
78, 010, 639580699, 261652951, 266206345, S1200, Usvi Hwy 63, , , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99124800, 99124795
78, 010, 204621490, 206182546, 227206983, S1200, Carlton Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124664, 99130836
78, 010, 641236115, 263398757, 266197162, S1400, Church Ave, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124546, 99124576
78, 010, 635900866, 263398757, 258451108, S1400, 2nd Ave, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124584, 99124585
78, 010, 204608334, 206182629, 263401899, S1200, Usvi Hwy 64, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407132718, 99125484
78, 010, 635720237, 258451106, 258451108, S1200, Long Wait Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 408456186, 423310332
78, 010, 204609625, 206182634, 206183007, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99125481, 99125482
78, 010, 204608348, 206182634, 266197878, S1400, 1st St S, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124557, 99124558
78, 010, 204608351, 206182636, 266197878, S1400, 1st St N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124561, 99124557
78, 010, 204617679, 206182640, 266197830, S1400, 1st St N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129132, 99124565
78, 010, 204608361, 206182640, 206182635, S1400, 1st Loop N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124565, 99124567
78, 010, 640944655, 206182642, 206182642, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754214, 424754215
78, 010, 640944615, 206182642, 268164421, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 424754194, 408456204
78, 010, 640944631, 206182642, 206182642, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754203, 424754202
78, 010, 648362623, 266197833, 206182650, S1400, 2nd Loop N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 426804648, 99124580
78, 010, 635900951, 206182647, 266197834, S1400, 2nd Ave, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124583, 99124584
78, 010, 635900955, 206182647, 206182651, S1400, 2nd Loop N, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124587, 99129182
78, 010, 641255328, 206182655, 206182655, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424874044, 424874045
78, 010, 204608428, 206182661, 263399752, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124611, 99124610
78, 010, 204608432, 206182661, 206182666, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124614, 99124611
78, 010, 204608429, 263399751, 206182664, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124612, 99124607
78, 010, 204608435, 263399751, 206182667, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124616, 99124612
78, 010, 204608446, 263399724, 263399727, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124623, 99124618
78, 010, 204608464, 206182678, 266196657, S1200, Long Wait Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124635, 99124640
78, 010, 640944521, 206182681, 206182681, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754143, 424754144
78, 010, 640944554, 206182681, 206182681, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424754161, 424754162
78, 010, 640943384, 261649461, 263245538, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424753626, 423312777
78, 010, 640944545, 261649461, 263245937, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424754155, 424754158
78, 010, 204608594, 206182705, 263111285, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124730, 99124731
78, 010, 613397647, 263111285, 263111285, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407150755, 407150756
78, 010, 613397626, 263111285, 264133359, S1400, Goodwives Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124666, 407150742
78, 010, 641274362, 206182707, 261642625, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124715, 99124714
78, 010, 648385032, 206182709, 266206296, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426813562, 99124703
78, 010, 204609491, 206182719, 265959168, S1200, Usvi Hwy 701, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99125403, 99124718
78, 010, 640663831, 265959202, 266205601, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124991, 424626899
78, 010, 635707582, 265959202, 265959202, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423303273, 423303274
78, 010, 640663866, 263125440, 263125440, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 424626917, 424626918
78, 010, 204617997, 261645945, 261645945, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124823, 99129282
78, 010, 635718284, 263125440, 266206905, S1400, Morales Dr, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129260, 99124844
78, 010, 635718282, 263125440, 266206905, S1400, Morales Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124842, 99129260
78, 010, 204608796, 206182763, 206182775, S1200, Usvi Hwy 701, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124876, 99124858
78, 010, 204615089, 206182763, 261649264, S1200, Usvi Hwy 701, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124872, 99128942
78, 010, 204608821, 206182768, 266206901, S1400, Friends Dr, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124896, 99124859
78, 010, 204610868, 206182770, 206182773, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126349, 99126350
78, 010, 204608818, 206182773, 206182782, S1400, Leonard Rodgers Sr Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124894, 99124893
78, 010, 640663411, 206182774, 230369119, P0001, , 7079, , , , , , , , N, N, N, N, , N, , , , , N, N, N, 424626761, 424626765
78, 010, 204621393, 206182782, 227205569, S1400, Joseph Hodge Sr Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124895, 99130786
78, 010, 635697727, 206182153, 206182153, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 423298326, 423298327
78, 010, 204607567, 261640906, 258452363, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123988, 99123987
78, 010, 204607626, 261640906, 261640906, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124037, 99124038
78, 010, 204607582, 261640906, 261643327, S1400, Cotton Valley Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124000, 99124002
78, 010, 204607594, 206182157, 206182150, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124009, 99124008
78, 010, 204614118, 267926740, 267926740, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128414, 99127966
78, 010, 204622352, 267926740, 267926740, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99128442, 99129808
78, 010, 204613143, 267926740, 267926740, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127963, 99127964
78, 010, 635720040, 267926740, 267926749, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310257, 423310258
78, 010, 652834870, 267926740, 267926750, S1400, Mac Dr, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123991, 428424189
78, 010, 204619427, 206182173, 258452365, S1400, Buena Vista Rd, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124014, 99123988
78, 010, 635903906, 266201956, 265953042, L4150, Caribbean, 7078, , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423313797, 421392010
78, 010, 648370222, 266200764, 266200761, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99129908, 426807843
78, 010, 648370297, 266200764, 266200764, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426807869, 99129914
78, 010, 613400613, 227206400, 266200565, S1400, Shoys Beach Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407152486, 407152487
78, 010, 204607296, 261635090, 261635090, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, P, N, N, N, 99123768, 99123769
78, 010, 204616137, 261638027, 267926740, S1400, Peaceful Valley, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99124052, 99127967
78, 010, 204611275, 258742339, 258742339, S1400, , 13191, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126610, 99126612
78, 010, 204611285, 206183375, 265953596, H3010, , 7078, , , , , , , , Y, N, N, N, , N, , , N, I, N, N, N, 99126620, 99126594
78, 010, 204611342, 263923150, 258742906, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126665, 99126765
78, 010, 204611484, 206183406, 261650441, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99126778, 99126779
78, 010, 204611508, 261638228, 261638228, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126796, 99126799
78, 010, 648376410, 266203309, 266203194, S1400, Maggie Hill, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127952, 426810049
78, 010, 204613181, 261638142, 261638142, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407130853, 99127994
78, 010, 204613186, 261643567, 261643567, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99127996, 99127998
78, 010, 635719981, 261643567, 261638142, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423310233, 423310234
78, 010, 616923389, 265952042, 263681827, S1400, Point Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127934, 408674009
78, 010, 647882728, 265952042, 265952461, L4150, Caribbean, , , , , , , , L, N, N, N, Y, , N, , , N, , N, N, N, 423310281, 99128017
78, 010, 204607227, 227206384, 266200760, S1740, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123711, 99123712
78, 010, 613400778, 227206456, 266200575, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152572, 407152552
78, 010, 613400784, 227206461, 266200575, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152574, 407152572
78, 010, 642506127, 227206481, 266200691, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152643, 407152549
78, 010, 613400680, 227206481, 227206419, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152522, 99123652
78, 010, 613402382, 227206987, 266201957, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 407153413, 407153415
78, 010, 613400967, 263884799, 263884799, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152684, 407152685
78, 010, 613402049, 258450240, 227206821, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153262, 407153195
78, 010, 613402387, 227206990, 227206987, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153414, 407153416
78, 010, 613402390, 227206990, 267926749, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407153417, 407153414
78, 010, 204611315, 261646820, 261646820, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 408454770, 99126628
78, 010, 613400046, 261646820, 261646820, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152138, 99126651
78, 010, 616385934, 266202122, 267926678, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99127348, 408456826
78, 010, 204619339, 261096038, 261096038, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126686, 99129770
78, 010, 616493495, 228804082, 228804080, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99123745, 408499902
78, 010, 613400608, 265953559, 265956369, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152483, 407152484
78, 010, 616493476, 265953559, 265956369, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 407152484, 408499893
78, 010, 613400621, 265953559, 265956369, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152491, 407152483
78, 010, 204607179, 261094688, 264002094, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123668, 99123666
78, 010, 204611504, 263884449, 261650188, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126794, 99126792
78, 010, 642505979, 263884449, 266202029, S1400, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126841, 99126794
78, 010, 616923395, 229035049, 263681827, S1400, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 408674009, 408674011
78, 010, 635719961, 258742335, 258450944, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423310225, 99126608
78, 010, 635719924, 258747033, 265953596, S1400, Seascape, , , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99128365, 423310210
78, 010, 635690377, 258413040, 266200576, S1400, Seaside Crescent Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 423288237, 423288239
78, 010, 635690396, 258413043, 258413047, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423288247, 423288242
78, 010, 635690399, 258413047, 258413044, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423288247, 423288248
78, 010, 635690415, 258413059, 258413043, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423288240, 423288254
78, 010, 204619708, 258413061, 206181706, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129952, 99123240
78, 010, 204614133, 258413061, 263955998, S1400, Seaside Crescent Rd, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99123240, 99128088
78, 010, 635690429, 258413063, 258413061, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129952, 423288260
78, 010, 204611392, 258450794, 258747022, S1200, Usvi Hwy 62, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99126706, 99126829
78, 010, 613400823, 258452349, 206181955, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152596, 99129740
78, 010, 613400871, 258452349, 258452349, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152623, 407152624
78, 010, 204619264, 258452348, 264434028, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123901, 99129738
78, 010, 204607466, 258452353, 258452349, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123910, 99123865
78, 010, 635722179, 258452354, 258452351, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311021, 423311022
78, 010, 616493518, 258452362, 228804089, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 408499911, 407152901
78, 010, 204622351, 258452362, 258743805, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99123983, 99123946
78, 010, 204607603, 258452371, 258452371, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124018, 99124013
78, 010, 204607607, 258452371, 258452371, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99124019, 99124021
78, 010, 635722207, 258452372, 267926740, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123993, 423311032
78, 010, 643803176, 261650396, 261650302, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311036, 423311038
78, 010, 204607282, 261650396, 267926753, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123756, 99128287
78, 010, 204614017, 258452410, 258452414, P0001, , , , , , , , , , N, N, N, N, , B, , , , , N, N, N, 99126844, 99128379
78, 010, 204611571, 258452413, 261647154, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126845, 407130102
78, 010, 204607194, 258452414, 261638199, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123674, 99128379
78, 010, 635722257, 258452410, 258452414, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423311047, 99126844
78, 010, 204619561, 261638199, 261638199, S1400, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129884, 99129885
78, 010, 204611561, 261638199, 264002146, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123673, 99126846
78, 010, 635722271, 258452420, 261635347, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311051, 99123688
78, 010, 204607207, 258452427, 206181940, S1500, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123694, 99123696
78, 010, 635901688, 266202124, 266202124, H3010, , , , , , , , , , Y, N, N, N, , N, , , N, , N, N, N, 423312913, 423312911
78, 010, 652834729, 258452485, 267926670, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423311079, 428424138
78, 010, 635722358, 258452485, 267926678, S1740, , , , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423311080, 423311079
78, 010, 204606651, 258742706, 206181708, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123246, 99123249
78, 010, 635718538, 258450143, 261094016, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 423309671, 423309677
78, 010, 204607581, 266201989, 261640906, S1200, E End Rd, 7079, , , , , , , S, N, N, Y, N, , N, , , N, , N, N, N, 99124000, 99123987
78, 010, 635718717, 258450239, 258450241, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423309748, 99123760
78, 010, 204607286, 258450239, 258742943, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99123760, 99123766
78, 010, 635719777, 258450836, 258742967, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423310153, 423310154
78, 010, 635718729, 258450246, 264002146, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 423309752, 99123675
78, 010, 204606631, 258742701, 206181699, P0001, , , , , , , , , , N, N, N, N, , N, , , , , N, N, N, 99123235, 99123234
78, 010, 635901034, 258742701, 258742701, S1750, , , , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152694, 407152695
78, 010, 204619535, 258450820, 264002147, S1200, Usvi Hwy 60, 7079, , , , , , , S, N, N, Y, N, , N, , N, N, , N, N, N, 99129872, 99126790
78, 010, 613400373, 258450831, 258450833, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 407152346, 99126633
78, 010, 613400374, 258450833, 258450833, S1750, , 7079, , , , , , , , N, N, Y, N, , N, , , N, , N, N, N, 407152346, 407152347
78, 010, 648373822, 266202055, 230369038, S1750, , 12953, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 426809078, 426809091
78, 010, 204611322, 264002145, 206181738, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99126648, 99126654
78, 010, 204619537, 258450857, 258450820, S1400, , 7079, , , , , , , , N, N, Y, N, , N, , N, N, , N, N, N, 99129872, 99129874
